GeneID,log2FC,pvalue,padj,significant,Symbol,Description,GeneType
10541,-0.8219631997927106,0.000281775368775846,0.008377267150010864,True,ANP32B,acidic nuclear phosphoprotein 32 family member B,protein-coding
6161,-0.8171677557759898,0.00030166300596605965,0.00838236728768086,True,RPL32,ribosomal protein L32,protein-coding
51070,-0.7225388960585217,0.00030076541167694404,0.00838236728768086,True,NOSIP,nitric oxide synthase interacting protein,protein-coding
2946,-0.8302854250802985,0.0003006776981775499,0.00838236728768086,True,GSTM2,glutathione S-transferase mu 2,protein-coding
10608,-0.9764258333848073,0.00030067414312338333,0.00838236728768086,True,MXD4,MAX dimerization protein 4,protein-coding
6209,-0.7285828784069839,0.0003004228367324941,0.00838236728768086,True,RPS15,ribosomal protein S15,protein-coding
8045,-0.793631756094856,0.00030154405813292143,0.00838236728768086,True,RASSF7,Ras association domain family member 7,protein-coding
124402,-0.6415356179572291,0.0003028462787838739,0.00839789608941097,True,UBALD1,UBA like domain containing 1,protein-coding
6142,-0.8438958482451895,0.0003050148748821841,0.008399663092782957,True,RPL18A,ribosomal protein L18a,protein-coding
123099,-0.6676193241236432,0.00030540822755378583,0.008399663092782957,True,DEGS2,"delta 4-desaturase, sphingolipid 2",protein-coding
8676,1.7436383886759392,0.000303885912739181,0.008399663092782957,True,STX11,syntaxin 11,protein-coding
23178,-0.8805671918205336,0.0003044828913917244,0.008399663092782957,True,PASK,PAS domain containing serine/threonine kinase,protein-coding
81888,-0.5959890882853265,0.000307329934585657,0.008435265898454085,True,HYI,hydroxypyruvate isomerase (putative),protein-coding
79658,-0.4791478274202505,0.0003100306086960812,0.00847480011453983,False,ARHGAP10,Rho GTPase activating protein 10,protein-coding
91319,-0.4763735203853777,0.00030966804731459054,0.00847480011453983,False,DERL3,derlin 3,protein-coding
8379,-0.6514113145366398,0.0003107874460308337,0.008476048536580358,True,MAD1L1,mitotic arrest deficient 1 like 1,protein-coding
4723,-0.7507849394432959,0.0003113367519570746,0.008476048536580358,True,NDUFV1,NADH:ubiquinone oxidoreductase core subunit V1,protein-coding
339988,-0.9689640526179064,0.00031362801758426953,0.008486887743442337,True,LINC02481,long intergenic non-protein coding RNA 2481,ncRNA
4574,-0.6085278537795702,0.0003130143333211282,0.008486887743442337,True,TRNS1,tRNA-Ser,tRNA
6835,-0.6297117495234255,0.0003125560562542161,0.008486887743442337,True,SURF2,surfeit 2,protein-coding
4828,-0.45443272715075433,0.00031436706609686016,0.008489804562121832,False,NMB,neuromedin B,protein-coding
7784,-0.49333095512329006,0.00031822770860332036,0.008491750072679695,False,ZP3,zona pellucida glycoprotein 3,protein-coding
28680,-0.9553983667763526,0.00031608838188614447,0.008491750072679695,True,TRAV8-6,T cell receptor alpha variable 8-6,other
105371082,0.9411123926661185,0.0003193277463922967,0.008491750072679695,True,LOC105371082,uncharacterized LOC105371082,ncRNA
79713,1.002715863520998,0.0003169909620688547,0.008491750072679695,True,IGFLR1,IGF like family receptor 1,protein-coding
64425,-0.812337323198717,0.000319490336588291,0.008491750072679695,True,POLR1E,RNA polymerase I subunit E,protein-coding
923,-1.035767038638209,0.00031771079275155084,0.008491750072679695,True,CD6,CD6 molecule,protein-coding
170487,-0.4873235715018288,0.00031757293692983505,0.008491750072679695,False,ACTL10,actin like 10,protein-coding
28591,-0.657158274548631,0.0003171690439415154,0.008491750072679695,True,TRBV7-7,T cell receptor beta variable 7-7,other
6194,-0.9357650999789087,0.0003203820580130107,0.008498655420546314,True,RPS6,ribosomal protein S6,protein-coding
6799,-0.8522596522554109,0.00032254709716703767,0.008539243916928129,True,SULT1A2,sulfotransferase family 1A member 2,protein-coding
100996286,-0.7889446848033204,0.0003232518641339477,0.00854108903877694,True,LINC02273,long intergenic non-protein coding RNA 2273,ncRNA
10155,-0.666011045425873,0.00032621650836043783,0.008585686538042129,True,TRIM28,tripartite motif containing 28,protein-coding
387841,-0.7580525277699453,0.00032590693566398194,0.008585686538042129,True,RPL13AP20,ribosomal protein L13a pseudogene 20,pseudo
28581,-0.8906585136571699,0.00032795946295714957,0.00861470081505997,True,TRBV11-2,T cell receptor beta variable 11-2,other
1870,-0.3381517924759869,0.000331244830137711,0.008667143425140224,False,E2F2,E2F transcription factor 2,protein-coding
80154,-0.7468908553412696,0.00033089305547364187,0.008667143425140224,True,GOLGA2P10,GOLGA2 pseudogene 10,pseudo
84331,-0.7355140584032247,0.00033197424350927645,0.008669362331953902,True,MCRIP2,MAPK regulated corepressor interacting protein 2,protein-coding
28577,-0.9091918655835656,0.00033736555918307144,0.008716293815031096,True,TRBV12-3,T cell receptor beta variable 12-3,other
613038,-0.5489751152995397,0.0003366262940530428,0.008716293815031096,True,LOC613038,SAGA complex associated factor 29 pseudogene,pseudo
84330,-0.6077345190493211,0.00033898071361639694,0.008716293815031096,True,ZNF414,zinc finger protein 414,protein-coding
100996756,-0.8246021330394178,0.00033828396166626413,0.008716293815031096,True,LOC100996756,uncharacterized LOC100996756,ncRNA
8175,-0.6610318390974683,0.00033837142287962944,0.008716293815031096,True,SF3A2,splicing factor 3a subunit 2,protein-coding
101929125,-0.8894243360858001,0.00033960427980342736,0.008716293815031096,True,LINC01730,long intergenic non-protein coding RNA 1730,ncRNA
2026,-0.9839475705615408,0.00033574776695450794,0.008716293815031096,True,ENO2,enolase 2,protein-coding
8425,-0.8663850831499085,0.0003355417182282749,0.008716293815031096,True,LTBP4,latent transforming growth factor beta binding protein 4,protein-coding
116938,-0.7520336792003088,0.00033578690337032876,0.008716293815031096,True,SNORD83B,"small nucleolar RNA, C/D box 83B",snoRNA
770,-0.6188784551678057,0.00034285758970228534,0.008717272579885992,True,CA11,carbonic anhydrase 11,protein-coding
632,-0.4588836095224271,0.00034288327717746223,0.008717272579885992,False,BGLAP,bone gamma-carboxyglutamate protein,protein-coding
5696,1.0647682872073867,0.000341652038651981,0.008717272579885992,True,PSMB8,proteasome 20S subunit beta 8,protein-coding
112268213,-0.4979169170874562,0.00034277161087438386,0.008717272579885992,False,LOC112268213,,
63941,-0.6453572852553839,0.0003423753598996492,0.008717272579885992,True,NECAB3,N-terminal EF-hand calcium binding protein 3,protein-coding
90313,-1.0025508172048294,0.00034362948227798634,0.008719760202182337,True,TP53I13,tumor protein p53 inducible protein 13,protein-coding
6230,-0.8564559505660458,0.0003461331778320417,0.00876675161706804,True,RPS25,ribosomal protein S25,protein-coding
3433,2.098528940510267,0.00034703643004470097,0.008771546624120592,True,IFIT2,interferon induced protein with tetratricopeptide repeats 2,protein-coding
28637,-1.076740599966607,0.0003485249736299272,0.008771546624120592,True,TRBD1,T cell receptor beta diversity 1,other
339942,-0.42508880211815314,0.0003489313290136454,0.008771546624120592,False,H1-10-AS1,H1-10 antisense RNA 1,ncRNA
28737,-1.2534525551807056,0.00034833241896319386,0.008771546624120592,True,TRAJ18,T cell receptor alpha joining 18,other
6128,-0.8207108465991952,0.00035197979145147086,0.008802002649927908,True,RPL6,ribosomal protein L6,protein-coding
478,-0.6470711732942518,0.0003523300949217541,0.008802002649927908,True,ATP1A3,ATPase Na+/K+ transporting subunit alpha 3,protein-coding
22895,-0.8278552253654359,0.0003527607575515758,0.008802002649927908,True,RPH3A,rabphilin 3A,protein-coding
6188,-0.8844604169276691,0.00035160467153734325,0.008802002649927908,True,RPS3,ribosomal protein S3,protein-coding
7053,-1.286501839759364,0.000355023652189677,0.008809433760699198,True,TGM3,transglutaminase 3,protein-coding
1844,-1.1106781399677539,0.00035419563425934705,0.008809433760699198,True,DUSP2,dual specificity phosphatase 2,protein-coding
2865,0.7248292963747007,0.00035469958070130197,0.008809433760699198,True,FFAR3,free fatty acid receptor 3,protein-coding
2643,1.580919399284324,0.00035648761984679943,0.00881323896933751,True,GCH1,GTP cyclohydrolase 1,protein-coding
79603,-0.824835129902036,0.000355837030758212,0.00881323896933751,True,CERS4,ceramide synthase 4,protein-coding
6157,-0.8360821335842754,0.0003578826498686988,0.008831493134099321,True,RPL27A,ribosomal protein L27a,protein-coding
105373098,0.9820616252243102,0.00035875562829391656,0.008836821327701251,True,KLHDC7B-DT,KLHDC7B divergent transcript,ncRNA
27338,0.7210122099665845,0.0003598188260411632,0.008840592346793363,True,UBE2S,ubiquitin conjugating enzyme E2 S,protein-coding
6626,-0.5817339409677684,0.00036022340739406375,0.008840592346793363,True,SNRPA,small nuclear ribonucleoprotein polypeptide A,protein-coding
9130,-0.5939098204914259,0.0003644051075577532,0.008910698711898587,True,FAM50A,family with sequence similarity 50 member A,protein-coding
7089,-0.7962982044072078,0.00036377073295687306,0.008910698711898587,True,TLE2,"TLE family member 2, transcriptional corepressor",protein-coding
148398,-0.32556018484088145,0.00036731921908994764,0.008917105013611383,False,SAMD11,sterile alpha motif domain containing 11,protein-coding
230,-0.6320762000905988,0.0003667598608002699,0.008917105013611383,True,ALDOC,"aldolase, fructose-bisphosphate C",protein-coding
102724770,-0.4606196545547163,0.0003659613825995085,0.008917105013611383,False,LOC102724770,replaced by ID 8214,
28580,-0.5626133183204031,0.00036604236694442923,0.008917105013611383,True,TRBV11-3,T cell receptor beta variable 11-3,other
116028,1.0306277274327975,0.000368449089939444,0.008928417676748797,True,RMI2,RecQ mediated genome instability 2,protein-coding
80152,-0.8460661587416043,0.000372185399251923,0.009002736393055958,True,CENPT,centromere protein T,protein-coding
2879,-0.6862033867896722,0.00037335803604799224,0.009014887301273693,True,GPX4,glutathione peroxidase 4,protein-coding
84904,-0.5492641701627639,0.00037517961695278325,0.009042635606447996,True,ARHGEF39,Rho guanine nucleotide exchange factor 39,protein-coding
3932,-1.0040469549166113,0.00038316064679675283,0.00905012015938844,True,LCK,"LCK proto-oncogene, Src family tyrosine kinase",protein-coding
25873,-0.8251848563773665,0.00037956740316875037,0.00905012015938844,True,RPL36,ribosomal protein L36,protein-coding
100506036,-0.6133975096230595,0.0003837613548088971,0.00905012015938844,True,CNNM3-DT,CNNM3 divergent transcript,ncRNA
8214,-0.45170838921164047,0.0003816335459363044,0.00905012015938844,False,DGCR6,DiGeorge syndrome critical region gene 6,protein-coding
113219467,-0.5483380927059365,0.00038403894870027384,0.00905012015938844,True,MIR12136,microRNA 12136,ncRNA
915,-0.9982171047076482,0.00037972196229561696,0.00905012015938844,True,CD3D,CD3 delta subunit of T-cell receptor complex,protein-coding
10613,1.7365827619806278,0.0003765025255040253,0.00905012015938844,True,ERLIN1,ER lipid raft associated 1,protein-coding
9047,-1.0173612656275375,0.0003822414396045435,0.00905012015938844,True,SH2D2A,SH2 domain containing 2A,protein-coding
2821,-0.6314711103080706,0.00038361775442982595,0.00905012015938844,True,GPI,glucose-6-phosphate isomerase,protein-coding
3783,-0.8695019654921872,0.00037965603926184185,0.00905012015938844,True,KCNN4,potassium calcium-activated channel subfamily N member 4,protein-coding
28576,-0.9651198706007205,0.000379460065533909,0.00905012015938844,True,TRBV12-4,T cell receptor beta variable 12-4,other
116238,-0.41814518568923364,0.0003822752610804227,0.00905012015938844,False,TLCD1,TLC domain containing 1,protein-coding
113218487,-0.9123928107188064,0.0003842381300476466,0.00905012015938844,True,MIR10394,microRNA 10394,ncRNA
112869,-0.5940904569610432,0.00038661049378678605,0.009090077851291059,True,SGF29,SAGA complex associated factor 29,protein-coding
2866,0.5771897945175746,0.0003890979915341584,0.009107703475911093,True,GPR42,G protein-coupled receptor 42,protein-coding
28624,-1.076591478205894,0.0003882561436451134,0.009107703475911093,True,TRBJ2-5,T cell receptor beta joining 2-5,other
284346,-0.5270007244502076,0.00038939173906230045,0.009107703475911093,True,ZNF575,zinc finger protein 575,protein-coding
85363,1.1729214395221779,0.0003916651844825628,0.009143946470080046,True,TRIM5,tripartite motif containing 5,protein-coding
3159,-0.7494899312351002,0.0003923010716957533,0.009143946470080046,True,HMGA1,high mobility group AT-hook 1,protein-coding
284417,0.8785857380533484,0.000393098345885592,0.00914667760175662,True,TMEM150B,transmembrane protein 150B,protein-coding
28987,-0.7154165860663424,0.00039849071376871356,0.009172180082678092,True,NOB1,NIN1 (RPN12) binding protein 1 homolog,protein-coding
28950,-0.7126252027685194,0.0003980319344731103,0.009172180082678092,True,IGKJ1,immunoglobulin kappa joining 1,other
51440,-0.698379767273016,0.00039622401190857247,0.009172180082678092,True,HPCAL4,hippocalcin like 4,protein-coding
26519,1.6756488266002494,0.00039711477568986386,0.009172180082678092,True,TIMM10,translocase of inner mitochondrial membrane 10,protein-coding
553158,-0.49201918942531686,0.0003996503478659649,0.009172180082678092,False,PRR5-ARHGAP8,PRR5-ARHGAP8 readthrough,protein-coding
28582,-0.6522999709865847,0.00039938856749280967,0.009172180082678092,True,TRBV11-1,T cell receptor beta variable 11-1,other
102724246,-0.4602136632899587,0.0003981922063473019,0.009172180082678092,False,TTC39C-AS1,TTC39C antisense RNA 1,ncRNA
283870,-0.7961077452351759,0.0003989749089100201,0.009172180082678092,True,BRICD5,BRICHOS domain containing 5,protein-coding
60674,-0.9578327629846259,0.0004012672692258017,0.00918084446929388,True,GAS5,growth arrest specific 5,ncRNA
79672,-0.7461702085691497,0.0004027584383138813,0.00918084446929388,True,FN3KRP,fructosamine 3 kinase related protein,protein-coding
5720,0.9567403925621543,0.0004020787319000181,0.00918084446929388,True,PSME1,proteasome activator subunit 1,protein-coding
54929,-0.6384840196568806,0.000401511663884846,0.00918084446929388,True,TMEM161A,transmembrane protein 161A,protein-coding
116225,-0.6861469182464373,0.0004038177908539639,0.009189417037554926,True,ZMYND19,zinc finger MYND-type containing 19,protein-coding
6193,-0.8621485823636066,0.0004045059354975576,0.009189527578558534,True,RPS5,ribosomal protein S5,protein-coding
155400,-1.0135907071126509,0.0004064091646516937,0.00920231822519512,True,NSUN5P1,NSUN5 pseudogene 1,pseudo
23129,-1.097244193286873,0.00040744220985367447,0.00920231822519512,True,PLXND1,plexin D1,protein-coding
2051,-0.8504405643013513,0.00040748183669816557,0.00920231822519512,True,EPHB6,EPH receptor B6,protein-coding
28569,-0.94554535149233,0.0004078059084107586,0.00920231822519512,True,TRBV18,T cell receptor beta variable 18,other
6972,-1.0501515600509894,0.0004099247565101821,0.009219194064055919,True,TRGJP2,T cell receptor gamma joining P2,other
6143,-0.7354472322625583,0.0004099059787718065,0.009219194064055919,True,RPL19,ribosomal protein L19,protein-coding
10755,-0.8540791829392811,0.00041149449946711224,0.009239047618252408,True,GIPC1,GIPC PDZ domain containing family member 1,protein-coding
83888,-1.3595937122817254,0.0004128500123360542,0.009254033026512655,True,FGFBP2,fibroblast growth factor binding protein 2,protein-coding
8511,-0.7019315638148509,0.0004143683953857675,0.009257210215188019,True,MMP23A,matrix metallopeptidase 23A (pseudogene),pseudo
2644,-0.8123170362777912,0.00041420666897410926,0.009257210215188019,True,GCHFR,GTP cyclohydrolase I feedback regulator,protein-coding
132299,-0.811934331184851,0.0004164836972509257,0.009289036889432337,True,OCIAD2,OCIA domain containing 2,protein-coding
28629,-1.0902702066176095,0.00041783243035318926,0.009303689330827885,True,TRBJ2-1,T cell receptor beta joining 2-1,other
7480,-0.6825055441836294,0.0004187788279613743,0.009309349516119872,True,WNT10B,Wnt family member 10B,protein-coding
738,-0.7615614381154803,0.0004195978868004311,0.009312164982803628,True,VPS51,VPS51 subunit of GARP complex,protein-coding
9290,-0.47028396556490104,0.0004208641761492753,0.009324880238931802,False,GPR55,G protein-coupled receptor 55,protein-coding
28393,-0.6288586594001346,0.00042246890234790176,0.009333015088514666,True,IGHV4-55,immunoglobulin heavy variable 4-55 (pseudogene),pseudo
100125288,-0.39834797771717345,0.0004232183610625987,0.009333015088514666,False,ZGLP1,zinc finger GATA like protein 1,protein-coding
285971,-0.4279341416598381,0.0004233249579134807,0.009333015088514666,False,ZNF775,zinc finger protein 775,protein-coding
28653,-0.8637972293746428,0.0004240071543670504,0.009333015088514666,True,TRAV29DV5,T cell receptor alpha variable 29/delta variable 5,other
105371461,1.1955094527433379,0.00042905320755215487,0.009428654556158383,True,LOC105371461,replaced by ID 9447,
23495,-0.6086802868196004,0.0004360729415471968,0.009509489754936361,True,TNFRSF13B,TNF receptor superfamily member 13B,protein-coding
6206,-0.6631989653950061,0.000436472791625751,0.009509489754936361,True,RPS12,ribosomal protein S12,protein-coding
84958,-0.9933829043468734,0.0004348144407327336,0.009509489754936361,True,SYTL1,synaptotagmin like 1,protein-coding
445347,-0.9656364640834996,0.00043700624598748953,0.009509489754936361,True,TARP,TCR gamma alternate reading frame protein,protein-coding
5790,-0.9726619646162185,0.00044004052466475483,0.009509489754936361,True,PTPRCAP,protein tyrosine phosphatase receptor type C associated protein,protein-coding
5425,-0.6975365668023104,0.0004433378003082087,0.009509489754936361,True,POLD2,"DNA polymerase delta 2, accessory subunit",protein-coding
8767,1.172346038269569,0.00044329388293021227,0.009509489754936361,True,RIPK2,receptor interacting serine/threonine kinase 2,protein-coding
79095,-0.739003021249629,0.0004415326207506583,0.009509489754936361,True,BBLN,bublin coiled coil protein,protein-coding
171558,-0.346326686523738,0.00043593204846288663,0.009509489754936361,False,PTCRA,pre T cell antigen receptor alpha,protein-coding
587,-0.6350845711051236,0.0004432979554117649,0.009509489754936361,True,BCAT2,branched chain amino acid transaminase 2,protein-coding
4176,-0.8688825820217954,0.0004432691451908686,0.009509489754936361,True,MCM7,minichromosome maintenance complex component 7,protein-coding
8843,1.66763042240642,0.0004366182405221086,0.009509489754936361,True,HCAR3,hydroxycarboxylic acid receptor 3,protein-coding
26119,-0.9623861055030214,0.0004406180497932916,0.009509489754936361,True,LDLRAP1,low density lipoprotein receptor adaptor protein 1,protein-coding
4832,-0.8524483229896571,0.0004432917162622259,0.009509489754936361,True,NME3,NME/NM23 nucleoside diphosphate kinase 3,protein-coding
9022,-1.017988134368205,0.0004396576089141051,0.009509489754936361,True,CLIC3,chloride intracellular channel 3,protein-coding
28683,-0.9254802467167687,0.000445696371161442,0.009544857477309288,True,TRAV8-3,T cell receptor alpha variable 8-3,other
28627,-0.9609398806818241,0.0004472513025987411,0.009551298250085462,True,TRBJ2-2P,T cell receptor beta joining 2-2P (non-functional),pseudo
3985,1.4374472588894793,0.0004474174955427051,0.009551298250085462,True,LIMK2,LIM domain kinase 2,protein-coding
126282,-0.6336980925607945,0.00044986637218506173,0.009558788772043468,True,TNFAIP8L1,TNF alpha induced protein 8 like 1,protein-coding
65057,-0.712094303772369,0.00045914027412745037,0.009558788772043468,True,ACD,ACD shelterin complex subunit and telomerase recruitment factor,protein-coding
126259,-0.88057007375627,0.0004554518319763602,0.009558788772043468,True,TMIGD2,transmembrane and immunoglobulin domain containing 2,protein-coding
80714,-0.8635996804537949,0.00045181786669164063,0.009558788772043468,True,PBX4,PBX homeobox 4,protein-coding
58191,1.295955141365556,0.00045808247029474,0.009558788772043468,True,CXCL16,C-X-C motif chemokine ligand 16,protein-coding
100616211,0.9399274164859941,0.00045240590047438604,0.009558788772043468,True,MIR4709,microRNA 4709,ncRNA
114881,-0.8614734962761681,0.00045860359833513353,0.009558788772043468,True,OSBPL7,oxysterol binding protein like 7,protein-coding
106635533,-1.0753614031159735,0.0004510291445702736,0.009558788772043468,True,SNORA103,"small nucleolar RNA, H/ACA box 103",snoRNA
28617,-0.9138537443694932,0.0004511966800339609,0.009558788772043468,True,TRBV4-1,T cell receptor beta variable 4-1,other
252969,-0.5624361690173065,0.0004562966764668743,0.009558788772043468,True,NEIL2,nei like DNA glycosylase 2,protein-coding
55565,-0.5577544839488447,0.00045626598741847,0.009558788772043468,True,ZNF821,zinc finger protein 821,protein-coding
6228,-0.8702967096575946,0.0004557216106645777,0.009558788772043468,True,RPS23,ribosomal protein S23,protein-coding
84221,-0.5511371827158826,0.0004549919558917782,0.009558788772043468,True,SPATC1L,spermatogenesis and centriole associated 1 like,protein-coding
28626,-0.9533422710253818,0.0004570521540767367,0.009558788772043468,True,TRBJ2-3,T cell receptor beta joining 2-3,other
6124,-0.8923105434854168,0.0004570647471731038,0.009558788772043468,True,RPL4,ribosomal protein L4,protein-coding
6224,-0.8789221345839424,0.00045411102135787927,0.009558788772043468,True,RPS20,ribosomal protein S20,protein-coding
6817,-0.9511425094082906,0.0004618239668720021,0.009584985386514748,True,SULT1A1,sulfotransferase family 1A member 1,protein-coding
79989,1.1805449320412467,0.00046155574335130645,0.009584985386514748,True,TTC26,tetratricopeptide repeat domain 26,protein-coding
196403,-0.8618663087290315,0.0004627131867671253,0.009588643526704266,True,DTX3,deltex E3 ubiquitin ligase 3,protein-coding
64423,-0.7070104509680517,0.0004662994330862449,0.009636050727642684,True,INF2,inverted formin 2,protein-coding
105372857,-0.6375168631349242,0.00046786683955317665,0.009636050727642684,True,LOC105372857,uncharacterized LOC105372857,ncRNA
4267,-0.7375639271188916,0.0004678555721603081,0.009636050727642684,True,CD99,CD99 molecule (Xg blood group),protein-coding
638,-0.5360004289778679,0.0004668669464640386,0.009636050727642684,True,BIK,BCL2 interacting killer,protein-coding
4571,-0.7263303289800813,0.000470119929605495,0.009648154426711261,True,TRNP,tRNA-Pro,tRNA
4145,-1.1056549324015719,0.00047139333716343223,0.009648154426711261,True,MATK,megakaryocyte-associated tyrosine kinase,protein-coding
54910,-1.0236998643312643,0.00047347623775964245,0.009648154426711261,True,SEMA4C,semaphorin 4C,protein-coding
4725,-0.67752094431988,0.00047240838885554543,0.009648154426711261,True,NDUFS5,NADH:ubiquinone oxidoreductase subunit S5,protein-coding
100,-0.7927235782585007,0.00047128372337934755,0.009648154426711261,True,ADA,adenosine deaminase,protein-coding
57674,1.5073257437650138,0.0004699444397109739,0.009648154426711261,True,RNF213,ring finger protein 213,protein-coding
919,-1.053337852441457,0.00047300675869600955,0.009648154426711261,True,CD247,CD247 molecule,protein-coding
27043,-0.6834787697678077,0.0004793086157323406,0.00975222628288086,True,PELP1,"proline, glutamate and leucine rich protein 1",protein-coding
2972,-0.6999551417398853,0.00048388138654178526,0.00981305878097019,True,BRF1,BRF1 RNA polymerase III transcription initiation factor subunit,protein-coding
101927372,-0.6092640513367754,0.0004844873991050789,0.00981305878097019,True,LOC101927372,uncharacterized LOC101927372,ncRNA
10994,-0.6781871751020891,0.00048438853287532886,0.00981305878097019,True,ILVBL,ilvB acetolactate synthase like,protein-coding
105371566,-0.3784985236938416,0.00048545045454420865,0.009817779192729416,False,LOC105371566,uncharacterized LOC105371566,ncRNA
84288,0.9577165656658552,0.00048797859558224137,0.009854090288266613,True,EFCAB2,EF-hand calcium binding domain 2,protein-coding
92815,-0.6310717251427369,0.0004893046454802386,0.009866054238476354,True,H2AC25,H2A clustered histone 25,protein-coding
1043,-1.2113663015544498,0.0004917392202777262,0.009870747423156925,True,CD52,CD52 molecule,protein-coding
10561,1.8931367633790142,0.0004916355672080764,0.009870747423156925,True,IFI44,interferon induced protein 44,protein-coding
283948,-0.4373493236844832,0.0004904406540351062,0.009870747423156925,False,NHLRC4,NHL repeat containing 4,protein-coding
10591,-0.7109367888764706,0.0004937957330895342,0.009882527997501703,True,DNPH1,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,protein-coding
9500,-0.7621674485618883,0.0004936209163055309,0.009882527997501703,True,MAGED1,MAGE family member D1,protein-coding
8711,-0.5837194785591273,0.0004969953517410146,0.009931783782414423,True,TNK1,tyrosine kinase non receptor 1,protein-coding
28673,-0.8969379222942342,0.0005001645019584278,0.00998028544041379,True,TRAV12-2,T cell receptor alpha variable 12-2,other
51237,-0.7034249432509938,0.0005018890491808607,0.009999860477679104,True,MZB1,marginal zone B and B1 cell specific protein,protein-coding
9454,-0.7524052365632947,0.0005068777416730206,0.010019863590557,True,HOMER3,homer scaffold protein 3,protein-coding
9572,-0.8865304957260547,0.0005071536867023313,0.010019863590557,True,NR1D1,nuclear receptor subfamily 1 group D member 1,protein-coding
5360,0.5318627219016037,0.000504419729229465,0.010019863590557,True,PLTP,phospholipid transfer protein,protein-coding
10912,0.609287709395349,0.0005064382448903112,0.010019863590557,True,GADD45G,growth arrest and DNA damage inducible gamma,protein-coding
4513,-0.5225454359839183,0.0005073631574964173,0.010019863590557,True,COX2,cytochrome c oxidase subunit II,protein-coding
28833,-0.7876807068653999,0.0005061074483412581,0.010019863590557,True,IGLJ1,immunoglobulin lambda joining 1,other
54938,-0.6196772191680218,0.0005081986667240252,0.010021647901424362,True,SARS2,"seryl-tRNA synthetase 2, mitochondrial",protein-coding
137797,-0.8301753656512267,0.0005133236331157412,0.010090325414133726,True,LYPD2,LY6/PLAUR domain containing 2,protein-coding
57819,-0.7208192798491129,0.0005153884638241503,0.010090325414133726,True,LSM2,"LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated",protein-coding
101928069,-0.6678355899584916,0.0005136599240794495,0.010090325414133726,True,DPP3-DT,DPP3 divergent transcript,ncRNA
83988,-0.7077151459674729,0.0005154326388214641,0.010090325414133726,True,NCALD,neurocalcin delta,protein-coding
6132,-0.7352382956933745,0.000515244818294403,0.010090325414133726,True,RPL8,ribosomal protein L8,protein-coding
27134,-0.6949519667041677,0.0005180578939899473,0.010121068925148356,True,TJP3,tight junction protein 3,protein-coding
309,-0.8447452938720827,0.0005185081782606303,0.010121068925148356,True,ANXA6,annexin A6,protein-coding
6648,1.5852761072443018,0.0005233140039659129,0.010200072520779075,True,SOD2,superoxide dismutase 2,protein-coding
3503,-0.8338972734037422,0.0005241138995415013,0.01020087964534537,True,IGHG4,immunoglobulin heavy constant gamma 4 (G4m marker),other
4118,-0.9505616312422269,0.0005256491589304878,0.01020123454322674,True,MAL,"mal, T cell differentiation protein",protein-coding
3300,-0.4380386039039683,0.0005254418716504619,0.01020123454322674,False,DNAJB2,DnaJ heat shock protein family (Hsp40) member B2,protein-coding
105377006,-0.7251321426732333,0.0005293276620767503,0.010257820932666016,True,LINC02084,long intergenic non-protein coding RNA 2084,ncRNA
51157,-0.618041728250553,0.0005312969854461623,0.010259224165756583,True,ZNF580,zinc finger protein 580,protein-coding
4514,-0.5597981755032073,0.000541616489582058,0.010259224165756583,True,COX3,cytochrome c oxidase subunit III,protein-coding
2189,-0.6439884341715074,0.0005323798815794915,0.010259224165756583,True,FANCG,FA complementation group G,protein-coding
10682,-0.7343884108473029,0.0005384384474762203,0.010259224165756583,True,EBP,EBP cholestenol delta-isomerase,protein-coding
4605,-0.4188570090142407,0.0005396567592063643,0.010259224165756583,False,MYBL2,MYB proto-oncogene like 2,protein-coding
5037,-0.878604666328056,0.0005421050421613776,0.010259224165756583,True,PEBP1,phosphatidylethanolamine binding protein 1,protein-coding
6175,-0.9514547413173533,0.000540339184449701,0.010259224165756583,True,RPLP0,ribosomal protein lateral stalk subunit P0,protein-coding
28559,-0.8659636949324017,0.0005391562888706749,0.010259224165756583,True,TRBV28,T cell receptor beta variable 28,other
28674,-0.9896782143750276,0.000534232440719522,0.010259224165756583,True,TRAV12-1,T cell receptor alpha variable 12-1,other
128308,-0.5411982504694866,0.0005370311506179907,0.010259224165756583,True,MRPL55,mitochondrial ribosomal protein L55,protein-coding
26037,1.1396681149432975,0.0005394057687320461,0.010259224165756583,True,SIPA1L1,signal induced proliferation associated 1 like 1,protein-coding
283643,-0.6401661602291129,0.0005337220686026152,0.010259224165756583,True,TEDC1,tubulin epsilon and delta complex 1,protein-coding
6966,-1.0894985853498276,0.0005374685616868667,0.010259224165756583,True,TRGC1,T cell receptor gamma constant 1,other
107984474,1.1378832188835988,0.0005391005603464137,0.010259224165756583,True,LRRK2-DT,LRRK2 divergent transcript,ncRNA
246330,-0.7493376389311843,0.0005388490362233639,0.010259224165756583,True,PELI3,pellino E3 ubiquitin protein ligase family member 3,protein-coding
101929718,-0.6918560215565481,0.0005423680854972809,0.010259224165756583,True,LOC101929718,uncharacterized LOC101929718,ncRNA
8519,1.0835940275050113,0.0005411430104309532,0.010259224165756583,True,IFITM1,interferon induced transmembrane protein 1,protein-coding
