index,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
404,prerank,Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188),0.310297162444607,1.3859592400775365,0.09130434782608696,0.24525663484023771,1.0,9/51,5.20%,CXCL10;GPR65;ADGRE5;FPR2;FFAR3;ADM;ADGRE1;FPR1;MARCO
405,prerank,Embryonic Organ Development (GO:0048568),-0.40246308671526376,-1.3836978572913785,0.09103078982597054,0.7576588980693688,1.0,14/29,35.91%,RPL10;PBX4;GATA3;CXCL8;PDGFB;PKD1;ATF4;ERCC3;FLT3LG;KMT2A;ZFPM1;IFT122;POLR2D;UTP25
406,prerank,Positive Regulation Of Cell-Cell Adhesion (GO:0022409),-0.4237494132513543,-1.3804735667876757,0.08300907911802853,0.7665308552287603,1.0,14/23,33.98%,CCL5;LCK;CD3E;SKAP1;SIRPG;FUT7;PIEZO1;SMAD7;PTPN23;AGER;SERPINF2;CD44;DENND6A;FSTL3
407,prerank,Lipopolysaccharide-Mediated Signaling Pathway (GO:0031663),0.41536705442211636,1.3802976814531502,0.11742424242424243,0.2509427466271449,1.0,9/18,9.89%,CCL2;IL1B;LYN;TLR4;HCK;TICAM2;TGFB1;TNF;TICAM1
408,prerank,Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033143),-0.4416025539749839,-1.3792049497484247,0.09234828496042216,0.7660901715792964,1.0,15/19,50.49%,PKN1;KDM1A;PRMT2;UFSP2;DDRGK1;UFM1;TRIM68;UFL1;HDAC6;UBA5;SAFB2;KDM4C;RNF14;DDX5;PARK7
409,prerank,Positive Regulation Of Endothelial Cell Proliferation (GO:0001938),-0.37569477220820396,-1.379200626753714,0.08883248730964467,0.7589588954855571,1.0,15/39,23.05%,NELL2;VEGFB;PLCG1;MEN1;PDGFB;HMGB2;ZNF580;ANG;HMGB1;PPP1R16B;HMOX1;TNFSF12;PRKCA;FGFR1;AKT3
410,prerank,Chemokine-Mediated Signaling Pathway (GO:0070098),0.3827913833266819,1.3785496349721822,0.11790393013100436,0.2520499552432422,1.0,6/22,7.21%,CXCL10;CCL2;CCR1;LYN;PTK2B;CCR2
411,prerank,Regulation Of Calcium Ion Transport (GO:0051924),-0.39134204425887076,-1.3782764633704114,0.06973684210526315,0.7565673970166468,1.0,15/32,27.76%,CCL5;CD4;HOMER3;FCRL3;ORAI1;CAMK2G;IL16;F2R;SLC8B1;CD84;ATP2B1;EPB41;STIM1;BCL2;CCL4
412,prerank,Regulation Of Cell Differentiation (GO:0045595),-0.29783872795380584,-1.3765178648140732,0.03733955659276546,0.758366375474286,1.0,57/130,36.55%,SPOCK2;LTK;BIN1;AKR1B1;NR1D1;RORC;CHD3;ANP32B;LEF1;PLEKHB1;GATA3;HOPX;ID2;RUNX2;MTA1;PHF10;BCL7C;RUNX3;CAMK1;RBBP7;SMARCC2;SMARCA2;SMYD5;ATF4;SMARCA4;TCFL5;HDAC1;SMAD7;TIAM1;NR1D2;MBD3;MTA2;CDK5RAP1;FGFR1;MCRIP1;SMARCB1;BCL7A;CDK9;CHD4;PA2G4;RBBP4;BRD9;CDK5RAP2;YWHAH;CDK5R1;REST;SERPINF2;ACTL6A;SMARCE1;SINHCAF;BCL7B;SMARCD1;PDCD2;DAG1;SS18;SMARCC1;GATAD2B
413,prerank,Regulation Of Metaphase/Anaphase Transition Of Cell Cycle (GO:1902099),-0.4054200336754395,-1.3742437521895423,0.08923884514435695,0.7635705631553131,1.0,16/26,39.53%,PHF10;BCL7C;SMARCC2;SMARCA2;NEK6;SMARCA4;CDC23;SMARCB1;BCL7A;ACTL6A;SMARCE1;BCL7B;SMARCD1;SMARCC1;RIOK2;SMARCD2
414,prerank,Inorganic Anion Transport (GO:0015698),-0.4201371434274249,-1.37402432629237,0.07884362680683311,0.757898032858101,1.0,6/24,8.19%,CLIC3;SLC26A11;ANO9;NMUR1;SLC26A6;ANO8
415,prerank,Negative Regulation Of Peptidase Activity (GO:0010466),0.36953517843900385,1.3714248058979912,0.11583011583011583,0.25943586003874813,1.0,3/23,4.83%,SERPING1;SERPINB9;SERPINB1
416,prerank,Protein Tetramerization (GO:0051262),0.30366078449951117,1.3701572102831643,0.08018867924528301,0.2599493016422137,1.0,4/48,2.70%,GBP5;SOD2;KCNJ2;SAMHD1
417,prerank,Negative Regulation Of Cellular Response To Insulin Stimulus (GO:1900077),0.39371807367420586,1.3678701781297775,0.12,0.2618991861924315,1.0,3/20,4.25%,SOCS1;IL1B;PTPN1
418,prerank,Transport Across Blood-Brain Barrier (GO:0150104),-0.36427916879221994,-1.3631613643785119,0.09283819628647215,0.8071053358143926,1.0,20/39,38.60%,SLC27A1;ABCC5;ATP2B4;LRP3;ATP2A3;SLC38A1;ABCB1;SLC2A1;SLC29A1;SLC29A2;SLC5A6;ABCC3;AGER;SLC27A4;SLC1A4;LRP1;SLC5A3;ABCC1;SLC16A1;SLC2A3
419,prerank,Aerobic Respiration (GO:0009060),-0.34021377336186015,-1.3631190078102224,0.0832282471626734,0.8001311530610129,1.0,38/54,51.36%,NDUFV1;NDUFS5;ATP5F1D;NDUFS3;CHCHD10;NDUFS8;SIRT3;OXA1L;MTFR1L;UQCRH;NDUFB9;NDUFB11;NDUFB8;NDUFB7;NDUFB2;NDUFA10;NDUFS7;MDH2;NDUFA6;NDUFA3;NDUFB10;NDUFA7;SLC25A51;UQCRB;NDUFC2;NIPSNAP2;NDUFA8;NDUFAB1;NDUFA11;NDUFA13;NDUFV3;NDUFB1;SURF1;NDUFC1;NDUFB4;NDUFS6;NDUFS2;UQCRC1
420,prerank,Telomere Maintenance Via Telomere Lengthening (GO:0010833),-0.4293259465423718,-1.3606028528881131,0.10430247718383312,0.8065217827805234,1.0,16/21,46.87%,CTC1;RPA1;WRAP53;NHP2;DKC1;MRE11;PINX1;RAD50;SLX1A;TERF1;DCLRE1B;ZBTB48;TELO2;TNKS1BP1;HSP90AB1;RFC1
421,prerank,Positive Regulation Of Cytokinesis (GO:0032467),-0.4596351865203009,-1.3578972521957335,0.11292517006802721,0.8141973707546536,1.0,5/16,19.51%,CDC25B;GIPC1;CXCR5;CENPV;CDC14A
422,prerank,Regulation Of Lipopolysaccharide-Mediated Signaling Pathway (GO:0031664),0.4220479750853573,1.3575533153547494,0.15294117647058825,0.2733506781958964,1.0,6/16,7.81%,TRIM5;CARD16;SCIMP;LY96;CD36;TRIB1
423,prerank,Regulation Of MAPK Cascade (GO:0043408),0.252416307047178,1.3540478452632998,0.046357615894039736,0.27643368598866935,1.0,19/111,6.34%,CEACAM1;FAS;TRIM5;EIF2AK2;DUSP5;DUSP3;IL1B;P2RX7;STK3;LYN;DUSP6;PAK1;VRK2;PTPRJ;PTPRC;PTPN6;TMEM106A;LILRB4;DUSP1
424,prerank,Regulation Of Protein Localization To Nucleus (GO:1900180),0.3348990141686795,1.349441801140559,0.0963302752293578,0.28111042465724445,1.0,7/38,7.44%,PARP9;DTX3L;LIMK2;TCF7L2;LILRB4;GLUL;TGFB1
425,prerank,Histone H3 Acetylation (GO:0043966),-0.38208548531250053,-1.3487583901043445,0.0988296488946684,0.8564734194167489,1.0,17/34,33.14%,KAT2A;TAF6;SGF29;POLE3;KAT14;SF3B3;LDB1;WDR5;TAF6L;TAF4;SUPT7L;TRRAP;YEATS2;MBIP;TAF9;TADA2A;TADA2B
426,prerank,Regulation Of DNA Methylation-Dependent Heterochromatin Formation (GO:0090308),-0.46817154412496986,-1.3486967887601182,0.10190217391304347,0.8494587974320168,1.0,10/15,41.68%,SAMD1;TRIM28;MORC2;KDM1A;ATF7IP;ATF7IP2;MPHOSPH8;ZNF304;TASOR;SETDB2
427,prerank,Protein Acylation (GO:0043543),-0.38987736845629495,-1.347649567574879,0.09536423841059603,0.8478894190564294,1.0,9/28,22.34%,NAA80;KAT2A;PORCN;ZDHHC8;FOXO1;NAA10;NAT10;ING5;ING4
428,prerank,Positive Regulation Of Neurogenesis (GO:0050769),-0.3633523274985729,-1.3473018113416282,0.0967741935483871,0.8427209168838017,1.0,14/38,23.09%,PLXND1;AMIGO1;SERPINF1;NAP1L1;RGS14;KDM1A;PLXNA3;MME;CX3CR1;TRIM32;CAPRIN2;TIAM1;CUL7;METRN
429,prerank,Cell Cycle G2/M Phase Transition (GO:0044839),-0.39333003825949586,-1.3467491028392953,0.10331125827814569,0.8386848040715881,1.0,16/28,42.43%,CDC25B;AKAP8L;CCDC57;FOXM1;FBXL15;KDM8;ARPP19;WEE1;PPME1;DNM2;LCMT1;CHEK2;CDK2;AKAP8;CCNB1;PKMYT1
430,prerank,Regulation Of Chemotaxis (GO:0050920),0.40319005159529814,1.3467038815225167,0.15789473684210525,0.2837860266042166,1.0,6/18,7.44%,DUSP3;STX3;F2RL1;AIF1;CYRIB;TGFB1
431,prerank,Neurotransmitter Transport (GO:0006836),-0.44730781473238246,-1.3467022308660552,0.12601626016260162,0.8320239298036733,1.0,6/16,22.33%,SLC38A1;SNPH;DVL1;SLC29A1;SLC29A2;LIN7B
432,prerank,Phosphatidic Acid Metabolic Process (GO:0046473),-0.41571317064943053,-1.3421068359016024,0.10554089709762533,0.8498587082642659,1.0,9/23,15.79%,SLC27A1;DGKZ;DGKA;DGKD;LPCAT1;GPAT4;DGKQ;PLA2G6;AGPAT4
433,prerank,Natural Killer Cell Mediated Cytotoxicity (GO:0042267),-0.447590276880498,-1.3407252809699635,0.1067193675889328,0.8499706690473632,1.0,6/17,14.85%,KLRK1;NKG7;CD2;GZMB;VAMP2;KIR3DL1
434,prerank,Positive Regulation Of Cell Development (GO:0010720),-0.4476740117846705,-1.3396217667257873,0.12872628726287264,0.8492340077255124,1.0,7/16,17.58%,SERPINF1;NAP1L1;RGS14;MME;BAD;CX3CR1;TRIM32
435,prerank,Glycosaminoglycan Metabolic Process (GO:0030203),-0.4346651516800528,-1.3388716531658698,0.11035422343324251,0.8463177197093879,1.0,9/19,18.14%,SGSH;XYLT2;XYLT1;B3GAT3;CLN6;GUSB;HS3ST3B1;IDUA;HEXA
436,prerank,Protein Ubiquitination (GO:0016567),0.2173547993086998,1.3387192133578782,0.015873015873015872,0.29270600474533326,1.0,33/325,6.31%,UBE2L6;ISG15;HERC5;TRIM22;DTX3L;TNFSF13B;RNF213;TRIM21;NUB1;RBCK1;TRIM5;ATG3;TRIM25;WSB2;VCPIP1;MEFV;RNF19B;RNF13;UBE2D1;UBE2S;TRIM56;ARRB2;NFE2L2;TRIM38;RNF114;RNF31;FBXL5;FANCA;UBE2D3;CUL1;TRIM34;SDE2;TSPAN17
437,prerank,Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844),-0.38302978586937264,-1.3366942751303794,0.11125319693094629,0.8514251716508446,1.0,12/31,19.48%,GNLY;RPL39;RNASE6;RPL30;RPS19;CXCL8;CXCL1;CAMP;PGLYRP1;FAM3A;HMGN2;FAU
438,prerank,Regulation Of DNA-templated Transcription Elongation (GO:0032784),-0.3622164904188943,-1.3357848652641622,0.08684546615581099,0.8494302742868035,1.0,28/41,53.16%,PARP1;HMGN1;ZMYND11;LDB1;HTATSF1;INTS14;THOC1;INTS11;INTS1;INTS5;TCEA2;WDR82;SUPT5H;SUPT16H;WDR43;CCAR2;INTS13;INTS10;TSFM;INTS9;DDX39B;INTS7;ERCC6;INTS4;INTS8;SRCAP;SETD5;INTS2
439,prerank,"Nuclear-Transcribed mRNA Catabolic Process, Exonucleolytic (GO:0000291)",-0.4409643192306286,-1.3315388773146983,0.1248339973439575,0.866352506330414,1.0,10/17,32.46%,NT5C3B;EXOSC8;EXOSC2;EXOSC7;EXOSC5;DIS3L2;EXOSC9;POLR2G;SKIC3;EXOSC6
440,prerank,Sterol Transport (GO:0015918),0.3929001685132514,1.3310879890355765,0.1602787456445993,0.3018014451636007,1.0,4/17,6.30%,CETP;NPC2;GRAMD1B;CD36
441,prerank,Positive Regulation Of Intracellular Protein Transport (GO:0090316),-0.2979207964398684,-1.3300816283907615,0.05889570552147239,0.8679652871407773,1.0,36/103,26.99%,GZMB;ANP32B;TOMM7;CD81;FYN;FLNA;CEP131;DMAP1;B3GAT3;USP36;CIB1;TRIM28;ERGIC3;MIEF2;CAMK1;SAE1;HRAS;ERBB2;VAMP2;EMD;PIK3R1;BAG3;ZFAND1;IPO5;PCNT;BBC3;PIN1;CSNK2A2;VPS11;SMAD3;MYO1C;C2CD5;ARIH2;RAN;HDAC3;PIK3R2
442,prerank,Regulation Of Protein Localization To Cell Periphery (GO:1904375),0.4004668052679937,1.3298308198481914,0.14814814814814814,0.3024275666626289,1.0,1/18,0.05%,GBP1
443,prerank,Positive Regulation Of Mitotic Nuclear Division (GO:0045840),-0.45554105657921146,-1.3291435765187911,0.126514131897712,0.8668256956118912,1.0,6/15,20.02%,RGCC;CD28;PDGFB;ANAPC5;CDC16;CDC23
444,prerank,DNA Metabolic Process (GO:0006259),-0.26479844913915157,-1.3247244774581806,0.033112582781456956,0.884673911029408,1.0,139/236,45.62%,NOP53;RPS3;MCM7;UNG;MCM5;NTHL1;NPM1;CSNK1E;NAP1L1;LIG1;CTC1;MMS19;INO80E;POLD2;MCM6;MCM3;MEN1;ATM;PARP1;TOP1MT;TRIM28;HMGB2;APEX1;FANCG;GTF2H4;CHD1L;RPA1;AXIN2;RRM1;ASF1A;PARP2;FSCN1;ENDOG;HMGB1;TREX2;TDP1;GADD45A;NABP2;ERCC5;PRKDC;REXO4;RUVBL1;TOP3B;POLE3;ERCC3;POLD1;NEIL1;DNASE2;LONP1;RFC4;TOP2B;ACTR5;MUS81;NSMCE3;NFRKB;NT5E;EP400;MCM4;DDB1;DUT;SMARCB1;INO80B;POLE;PRIM1;DCTPP1;PNKP;SUPV3L1;NSMCE4A;RAD17;ERCC1;DNASE1;TRRAP;MCM2;TYMS;LTO1;RAN;POLG;XPC;DDB2;RFC2;TERF2;XPA;ZBTB1;REV1;DNASE1L1;OGG1;ACTL6A;PWWP3A;FEN1;HPF1;PDS5A;MUTYH;RUVBL2;MRE11;GRWD1;DFFB;RAD9A;HLTF;TSN;GTF2H3;YY1;KMT5C;MGMT;SMARCAL1;RAD50;XRCC3;NUDT1;RNASEH2A;RAD51D;PSME4;DONSON;ALKBH3;SLX1A;TENT4A;RECQL5;SMARCAD1;RECQL4;TERF1;VCP;CDK2;DCLRE1B;TOP3A;RAD18;TBRG1;XRCC6;TFPT;POLH;EXD2;RAD52;ZNF668;HINFP;ORC2;ACTR8;MSH6;RECQL;MSH2;ENDOV;RPA3;DOT1L
445,prerank,Spindle Assembly (GO:0051225),-0.32710039371740945,-1.324532077941979,0.08406524466750313,0.8788192100817085,1.0,33/59,42.78%,RPS3;GOLGA8A;NUMA1;KIFC2;FLNA;TUBGCP6;NEK6;HAUS5;RCC1;OFD1;SAC3D1;CCDC61;TUBGCP2;HDAC3;HAUS1;HAUS7;CEP192;MAPRE3;KIF2A;MAPRE2;SMC3;KIF3B;GOLGA8O;HAUS8;GOLGA8Q;TUBGCP3;GOLGA8N;ABRAXAS1;WRAP73;TUBGCP5;CHEK2;HAUS2;TUBGCP4
446,prerank,Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0030071),-0.35800000738550386,-1.3243298779748016,0.09884467265725289,0.8731326452642164,1.0,25/38,46.23%,PHF10;BCL7C;SMARCC2;SMARCA2;NEK6;ANAPC5;SMARCA4;CDC16;CDC23;SMARCB1;BCL7A;CDK5RAP2;ACTL6A;SMARCE1;BCL7B;SMARCD1;ANAPC7;SMARCC1;RIOK2;SMARCD2;LCMT1;CCNB1;ANAPC15;ANAPC11;ARID2
447,prerank,Protein Localization To Chromosome (GO:0034502),-0.3820259763202249,-1.3240938281112706,0.10652463382157124,0.8678148752153808,1.0,13/31,34.06%,LEF1;MRNIP;PARP1;IFFO1;RPA1;CHMP7;ZMYND8;TERF2;TONSL;CTCF;SLF2;BOD1;PINX1
448,prerank,Histone Acetylation (GO:0016573),-0.3397235522964011,-1.3230121126278849,0.10780669144981413,0.8668707864200274,1.0,24/54,33.14%,NAA40;KAT2A;DMAP1;TAF6;MEAF6;SGF29;RUVBL1;POLE3;KAT14;SF3B3;WDR5;EP400;TAF6L;MRGBP;TAF4;SUPT7L;TRRAP;YEATS2;MBIP;ACTL6A;TAF9;TADA2A;RUVBL2;TADA2B
449,prerank,Macrophage Differentiation (GO:0030225),0.41431021165917,1.3222867432446332,0.15708812260536398,0.3115845351098358,1.0,4/15,5.27%,SOCS1;CSF1;IL15;CASP10
450,prerank,Cellular Response To Amino Acid Stimulus (GO:0071230),-0.3799407080307211,-1.3215550259778415,0.12133333333333333,0.8684135302921534,1.0,12/29,25.64%,SESN1;FYN;CASTOR1;KLHL22;NSMF;IPO5;RPTOR;XBP1;CASTOR2;LAMTOR4;SESN3;LARS1
451,prerank,Steroid Biosynthetic Process (GO:0006694),-0.3941979799730155,-1.3202659347152241,0.13229571984435798,0.8686063299795428,1.0,17/27,50.09%,CYP27A1;OSBPL7;LSS;FDXR;AKR1C3;HMGCR;DHRS11;SCP2;OSBPL3;OSBPL9;ABCD3;HSD17B10;OSBP;AMACR;PMVK;ACOT8;HSD17B1
452,prerank,Regulation Of Protein Export From Nucleus (GO:0046825),0.37581843414356386,1.3189327231132195,0.1811320754716981,0.31522657438325924,1.0,5/19,6.48%,IL1B;SP100;IFI27;GAS6;RANGAP1
453,prerank,Microtubule Polymerization (GO:0046785),-0.38658669231956055,-1.318374604767628,0.11244979919678715,0.8721763081382367,1.0,16/27,42.78%,TPPP3;TUBGCP6;CKAP5;CCDC57;TUBG2;PIN1;TUBGCP2;MAP4;SSNA1;TUBG1;TUBGCP3;MAP7D3;TUBGCP5;SLAIN1;HAUS2;TUBGCP4
454,prerank,Nucleic Acid Metabolic Process (GO:0090304),-0.39461484574624967,-1.3167466934030119,0.11518324607329843,0.8743044846228907,1.0,18/25,43.82%,MMS19;TREX2;DXO;DDX24;DDX54;DNASE2;NT5E;RAN;POLG;DNASE1L1;FEN1;WDR74;DDX1;RBFOX2;RAD50;RECQL5;EXD2;ATXN2
455,prerank,tRNA Aminoacylation (GO:0043039),-0.4046285006929364,-1.3147303716129524,0.14725568942436412,0.8786958508537673,1.0,21/22,57.11%,QARS1;VARS1;IARS1;EPRS1;HARS1;LARS1;HARS2;RARS2;GARS1;GATB;GATC;MARS2;YARS2;FARS2;WARS2;DARS2;NARS1;QRSL1;MARS1;IARS2;LARS2
456,prerank,Regulation Of Histone Modification (GO:0031056),-0.4309318082423853,-1.314572393031404,0.14864864864864866,0.8732032867488476,1.0,13/17,53.19%,KAT2A;SGF29;KAT14;WDR5;YEATS2;MBIP;HPF1;TADA2A;ZZZ3;NFYB;TADA3;UBE2N;FLCN
457,prerank,Negative Regulation Of Protein Phosphorylation (GO:0001933),0.25493508826659533,1.3143670722420815,0.05732484076433121,0.3205096968646441,1.0,18/99,8.38%,WARS1;CEACAM1;PRR5L;LRRK2;MVP;LYN;DTNBP1;NIBAN1;CDKN1A;TRIM27;PTPRC;PTPN6;TGFB1;PRKCD;TRIB1;ZC3H12A;SNCA;RB1
458,prerank,Purine Nucleotide Metabolic Process (GO:0006163),-0.38898750919510305,-1.3139408164484565,0.13324538258575197,0.8703869565245631,1.0,13/27,35.52%,AMPD2;DNPH1;QPRT;PRPS1;GPD1L;PRPSAP1;PRPSAP2;PFAS;SLC4A7;FHIT;NADK2;MDH1;NMRK1
459,prerank,Response To Lipid (GO:0033993),0.2654823772299963,1.3127952472094717,0.08152173913043478,0.32172120283549477,1.0,16/73,8.22%,GCH1;JAK2;MICB;STAT3;IL1B;PELI1;LGALS9;TLR4;IFNAR1;LY96;CD36;SLPI;TGFB1;TRIB1;S100A9;SNCA
460,prerank,Regulation Of Proteasomal Protein Catabolic Process (GO:0061136),0.3165534108580149,1.3126606831754286,0.13425925925925927,0.3209293547594554,1.0,3/38,2.06%,LAMP3;PSME2;PSME1
461,prerank,Positive Regulation Of Translation (GO:0045727),-0.30393559437489975,-1.3109342369806412,0.09356014580801944,0.8796249028105683,1.0,29/89,21.99%,CCL5;RPL26;PASK;RPS4X;HABP4;RPL5;CD28;EEF2;VIM;NPM1;EIF3E;PABPC1;MRPS27;UPF3A;NSUN5;ERBB2;OGT;PYM1;CIRBP;RPUSD4;NAT10;PRKDC;PRMT1;EIF3C;METTL3;RPUSD3;EIF2B5;C1QBP;RPS6KB2
462,prerank,Regulation Of Macromolecule Biosynthetic Process (GO:0010556),-0.3497446039831244,-1.3105737371839221,0.11447368421052631,0.875397528692986,1.0,25/42,43.82%,RPL10;ELP1;MEAF6;GCN1;TCOF1;ELP2;ING5;EIF2B4;ING4;JADE1;METAP1;TSC1;ELP3;RBM4B;NOLC1;ELP6;DUS3L;ELP5;GEMIN5;MSI2;MAPKAPK5;ULK1;RBM3;RABL3;ATXN2
463,prerank,Lipid Transport (GO:0006869),0.28476434805999623,1.3100257817740506,0.12631578947368421,0.32371222601444666,1.0,11/59,7.03%,CEACAM1;APOL2;CETP;NPC2;GM2A;PLTP;ACSL1;PITPNA;SLC27A3;CD36;PRELID1
464,prerank,Negative Regulation Of Epithelial Cell Apoptotic Process (GO:1904036),0.3883918604782678,1.308773347595698,0.1568627450980392,0.3244207684299951,1.0,6/18,9.30%,ICAM1;NFE2L2;GAS6;TCF7L2;TNFAIP3;MDK
465,prerank,Negative Regulation Of Endothelial Cell Proliferation (GO:0001937),0.3896698247582976,1.3084545301428268,0.1589958158995816,0.32385387571937196,1.0,2/17,1.27%,STAT1;CCL2
466,prerank,Fatty Acid Catabolic Process (GO:0009062),-0.346599823464106,-1.3078891974382076,0.11195928753180662,0.8830041609570303,1.0,31/46,44.35%,ECHDC2;ILVBL;ECI2;ABCD4;FAAH;ECI1;MCAT;ACADS;PHYH;MCEE;PPARD;SCP2;PCCB;ABHD1;ACAD11;SLC27A4;LPIN1;ACAA2;ACAA1;HSD17B4;SLC25A17;HADHA;MTLN;ABCD3;ACAD10;NUDT19;HSD17B10;PLA2G15;NUDT7;AUH;HACL1
467,prerank,Histone H4 Acetylation (GO:0043967),-0.3636952405971249,-1.3052361520613045,0.12064343163538874,0.8913508872773378,1.0,18/35,35.95%,NAA40;DMAP1;MEAF6;OGT;RUVBL1;ING5;WDR5;EP400;KANSL2;MRGBP;ING4;JADE1;TRRAP;KANSL3;ACTL6A;RUVBL2;PHF20;KAT8
468,prerank,Regulation Of p38MAPK Cascade (GO:1900744),0.33587500660402597,1.3046801926462221,0.12184873949579832,0.3279646811598406,1.0,11/28,9.85%,GADD45B;NCF1;IL1B;LGALS9;GADD45G;DUSP1;CYLD;ZC3H12A;SPI1;SPHK1;PHLPP1
469,prerank,Positive Regulation Of MAPK Cascade (GO:0043410),0.23059365041955632,1.3043893162448361,0.06766917293233082,0.32740157812558446,1.0,24/146,6.51%,ICAM1;NOD2;CCL2;TRIM5;EIF2AK2;LRRK2;CCR1;IL1B;LGALS9;FPR2;CD40;GLIPR2;F2RL1;ARRB2;SCIMP;GAS6;PRKD2;MARCO;PTPRJ;TLR4;PTPRC;TMEM106A;CD36;PTK2B
470,prerank,Nucleosome Disassembly (GO:0006337),-0.44240623925891387,-1.304211373975037,0.13202247191011235,0.8909500831578046,1.0,12/16,39.53%,HMGA1;H2AC25;SSRP1;SMARCC2;SMARCA4;SMARCB1;SMARCE1;SUPT16H;GRWD1;SMARCD1;SMARCC1;SMARCD2
471,prerank,Adaptive Immune Response Based On Somatic Recombination Of Immune Receptors Built From Immunoglobulin Superfamily Domains (GO:0002460),0.3855471393830853,1.3035680448510931,0.1678832116788321,0.32767587785658026,1.0,10/19,12.05%,C4BPA;STAT3;CD46;TLR4;IL18BP;CR1L;BTN3A2;BTN3A3;HLA-DRB1;CR1
472,prerank,Positive Regulation Of Smooth Muscle Cell Proliferation (GO:0048661),-0.3905087249544592,-1.302688419526168,0.14630872483221477,0.8930379268511419,1.0,13/25,22.01%,CCL5;LDLRAP1;MMP9;ERN1;ID2;JUN;PDGFB;IL18;FOXJ2;HDAC1;HMOX1;DNMT1;PHB1
473,prerank,Ceramide Biosynthetic Process (GO:0046513),-0.3902016218387586,-1.302015727258285,0.12113055181695828,0.8904761271022444,1.0,9/26,31.79%,ST6GALNAC6;CERS4;DEGS2;SMPD1;PNPLA1;SMPD2;SMPD4;CERS2;CLN8
474,prerank,Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902041),0.3592003775857118,1.301141856902194,0.16287878787878787,0.3305207492305629,1.0,5/22,8.90%,ICAM1;SP100;CFLAR;TNFAIP3;BCL2L1
475,prerank,Response To Amyloid-Beta (GO:1904645),0.35804184287747987,1.301104526288576,0.16923076923076924,0.32957673438493157,1.0,7/24,7.06%,ICAM1;CASP4;FPR2;TLR4;CD36;FCGR2B;TLR6
476,prerank,Interleukin-1-Mediated Signaling Pathway (GO:0070498),0.3960524959526141,1.3004938768746164,0.17408906882591094,0.3294925142906979,1.0,4/17,8.28%,IL1B;IRAK2;MYD88;IL1RAP
477,prerank,Retina Homeostasis (GO:0001895),-0.42879546262036766,-1.2986982521987178,0.15111695137976347,0.9022586162804834,1.0,6/18,11.84%,IGHG3;IGKC;JCHAIN;IGHA1;IGHA2;SOD1
478,prerank,Liver Development (GO:0001889),-0.4427448203590799,-1.29803736053489,0.14905149051490515,0.8997351920686945,1.0,7/16,21.14%,LSR;TGFBR3;PRKCSH;GFER;PHF1;CEBPA;XBP1
479,prerank,Phagocytosis (GO:0006909),0.2867609852073427,1.2967956461688277,0.10679611650485436,0.333489096521084,1.0,12/50,7.46%,ANXA3;TGM2;GAS6;MYD88;MARCO;AIF1;TLR4;TICAM2;CD36;GSN;FCGR2B;TYROBP
480,prerank,Positive Regulation Of Response To Stimulus (GO:0048584),0.2855779647219028,1.2964977074459947,0.11483253588516747,0.332913978976581,1.0,6/52,5.32%,RSAD2;RIGI;IFIH1;SMCHD1;IL15;ILK
481,prerank,Epithelial To Mesenchymal Transition (GO:0001837),-0.38786614976016276,-1.2963681667330296,0.15789473684210525,0.9027915851829035,1.0,8/26,22.22%,EOMES;NOG;LEF1;TGFBR3;TRIM28;S100A4;CUL7;FGFR1
482,prerank,Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900024),0.3288676020722847,1.2960711609160396,0.15450643776824036,0.33256215413334517,1.0,3/32,5.32%,GBP1;NEDD9;ILK
483,prerank,Positive Regulation Of Nervous System Development (GO:0051962),-0.4053636095274147,-1.2942645657587188,0.15435356200527706,0.9080260953461798,1.0,9/20,26.67%,SERPINF1;NAP1L1;RGS14;CLSTN1;MME;CX3CR1;TRIM32;ZNF335;CLSTN3
484,prerank,Regulation Of MAP Kinase Activity (GO:0043405),0.26827281388917357,1.2935624293180334,0.12121212121212122,0.33522583779569637,1.0,17/64,10.08%,NOD2;LRRK2;IL1B;LYN;CD40;CD300A;PTPN1;PTPRJ;TLR4;DUSP1;TGFB1;PRKCD;TRIB1;S100A12;TNF;SH2B3;SORL1
485,prerank,Regulation Of Endothelial Cell Apoptotic Process (GO:2000351),0.33815157965479303,1.293131394202496,0.1640625,0.3348691834956058,1.0,7/26,6.63%,ICAM1;CCL2;CD40;NFE2L2;GAS6;HLA-G;TNFAIP3
486,prerank,Sulfur Compound Biosynthetic Process (GO:0044272),-0.33729161226706994,-1.2925687056340343,0.1203585147247119,0.9111618915061654,1.0,16/46,23.99%,CHST13;B4GAT1;XYLT2;XYLT1;B3GAT3;GGT7;GGT1;GSTM1;SLC35D2;HS3ST3B1;CHST14;GSTP1;MPST;B3GNT7;METTL16;CHPF
